MFCC_1_m,MFCC_2_m,MFCC_3_m,MFCC_4_m,MFCC_5_m,MFCC_6_m,MFCC_7_m,MFCC_8_m,MFCC_9_m,MFCC_10_m,MFCC_11_m,MFCC_12_m,MFCC_13_m,MFCC_1_v,MFCC_2_v,MFCC_3_v,MFCC_4_v,MFCC_5_v,MFCC_6_v,MFCC_7_v,MFCC_8_v,MFCC_9_v,MFCC_10_v,MFCC_11_v,MFCC_12_v,MFCC_13_v,OUTPUT
-317.0663047099858,107.90025101972363,1.1450052802463986,23.068822561433148,22.15474572937505,0.26445058727911963,-30.494302850704926,-2.2645240086951723,-2.4231667026316357,-16.046839274358195,-6.036708482381317,-3.4433927638937942,-0.6636502730861628,101.2784485490175,68.60133358331746,29.116999017588316,35.9852580182733,23.50100431164497,17.037945349295676,29.026507482700186,14.246619140405441,13.313610867336141,20.521884890781077,14.021550911541832,11.191332719365956,9.082189577857193,1
-316.3919503025397,105.33170084479865,21.726482400802155,43.4792184588096,3.996153284842034,-4.477598273508538,-21.666095579004015,-1.9817371132663852,-6.0672920351815955,-1.824452633152084,-0.3607720631728028,-9.661376646214443,-0.7886341942487001,108.34943855944657,64.65469154151123,35.3812358088922,34.757077460867954,28.57727965821595,28.46944701120553,23.358808866551506,13.699137012057923,18.104875951514547,13.297857804537099,11.37331244682624,14.254651700380077,11.314178295514452,1
-222.11943063559724,101.21981247924039,-7.596719845964035,40.310191482870394,-12.497032438405292,-9.681521863073147,-12.335971296684953,2.341619068148826,-14.5705547682522,-1.9667377248091737,-1.2488126098764734,-8.960688851371861,-3.2916989174957765,129.7571156940944,66.73623289747009,32.76007924193627,30.106508995261695,27.38097877291112,25.44581800930549,21.64597291071963,15.206064521700688,18.297093340149942,14.590314754458172,12.48172818885636,10.13343648101802,7.607947147290183,1
-560.8448698198473,119.2024824151333,18.81023462921968,41.19235989269177,8.859447628840254,-11.330340532082834,-14.336352046176144,0.7752272899710809,-11.141224880586474,-14.01685863385835,-1.1723507256285366,-6.863654037742915,-2.9085748381393466,89.17505605094475,70.34742335696143,38.684606459194136,37.45629020069544,30.754157280172763,35.477454096060605,17.029730411304012,16.8332399403405,17.13983252868807,14.27410327747947,12.709272548731287,13.43273365025485,13.565613248802874,1
-308.69061232427606,119.34016263793025,-7.0056962213793454,11.932675526142623,15.470636618308887,-1.3201430785669863,-33.31416811428659,1.095443694229202,-2.605205705411088,-16.89574455970889,3.250342980007214,-0.16270867502776018,-9.175426370086866,117.65286694759033,59.724069470293884,36.28545624763473,30.482622821785952,23.08127225001147,17.172815112483228,30.716338420398916,13.274106582910846,11.885312780652027,17.66953734701776,12.63810758492899,7.9718916547211744,12.302025364253549,1
-313.24903919915465,113.73706114905968,-0.8612867497799395,23.73982810988991,6.159552018247736,0.39419762665990143,-15.549226735828148,-4.693960793340654,-6.735858858179807,5.4026185412164995,1.7045970807768211,-8.813463293041567,0.42252035497528556,125.82084281560738,69.20450446680526,36.73195030832682,23.314837345229385,24.279956980048173,20.54713445340512,17.392136090503186,11.639108730740219,15.014561006404678,14.118765043913683,10.643046528190553,10.16589671106081,8.80687121060543,1
-245.69763765141428,115.44132344138693,-13.799139224815745,26.494952939813025,-6.556271361501764,-20.91631910515583,-6.310834338467358,1.2067612219473183,-16.792063049027398,-2.996290991493126,-2.107315458635135,-7.641700414591105,-2.2562207630616817,141.3621199741317,65.74689353334645,44.773877610606434,27.85985006247536,30.940100337594274,26.85061843901061,19.05845578571757,14.050410631243833,16.69131997735662,11.81008297353705,12.239713444901286,9.633107346956498,8.824932661367912,1
-524.9120584113733,130.8860716934344,13.4113800581951,10.498087834818872,-0.07857009420615722,-11.847166286136407,-7.7543062063355155,0.2434078627414869,-11.911848325991654,-14.933259503370026,-3.703642012155825,-5.062917016865912,2.897807682204979,94.98207112385425,66.81410783091422,29.528448127639084,29.72865550204038,28.8311786242352,21.12951233310559,14.300954896674074,14.279017729714907,18.46971854082483,15.957758177657169,11.136029964709367,12.713569273654016,11.132924409346174,1
-347.0950483694446,86.73999498797602,6.503509062637262,22.18996515747999,15.009555105388243,-0.5456947361785824,-17.464509408771992,4.603699605211973,-0.18427502309038515,-10.959408449876985,-0.5451899163141596,1.168748986014797,-2.077229977522919,119.66405718841358,59.36301543608101,31.622298146371566,26.32699333811156,23.6956728747511,15.304097831174062,28.96242259659979,6.939239876039684,10.341488585493261,19.161199984248892,13.292294299496303,6.179320652479247,10.034536260568757,1
-359.40589350630427,85.76524624936857,8.626970396585714,17.376632879252988,-0.39390044515407036,-1.7634412302639206,-10.040942504687672,-4.181513460515293,-3.9477319598943406,4.866408882847434,2.5957020626723435,-6.28414624686329,0.9905991352017868,121.74538444646595,67.19069009780902,27.759805305192994,21.370497795366283,25.671163411831284,23.43207032030737,20.18958745556111,10.678937137743384,16.4609126989808,13.982263099170089,9.765925154791589,13.157167449913077,9.877229395174224,1
-310.4339976228436,94.84614803015305,9.217175769954867,31.960127764494455,-8.289642881132439,-12.764164439180309,-3.082436391551641,2.1359618354976444,-8.55540062264146,-1.4305155271433645,-2.964908100913599,-3.930104222299499,0.523823800868306,142.70923474719203,66.66439348942788,32.18662083029512,30.95567037263978,38.809417210295216,27.879120893597435,22.011869371672983,13.908044946949461,16.07464506243943,12.156981526587256,11.257503029669836,11.094867854555332,8.166893248864987,1
-619.3834052702435,116.14249161886586,23.50520786411489,27.505663998219433,9.9436101145672,-2.999438244331466,-8.91127926672774,5.405569922665825,-3.965155770651978,-9.317152042960865,-6.553155134634051,-9.05685581775842,-0.8562879467625376,116.82451578940638,74.51146686044878,27.237136623955923,29.103828541377794,32.78674353528962,31.509377435003778,25.56413548227949,10.886612839120833,16.78127842311878,13.730262266601825,12.294508530121353,14.43106493690522,9.790376947582772,1
-283.5469188755723,102.43653216389797,5.317997475430027,22.16019286074619,6.432508482699,2.1400252091506338,-22.634712799475192,-3.973539535483214,-6.895337165247624,-15.873968281688212,1.0946914080706396,-2.2651063937305316,-5.597759850384434,106.47737938134283,62.51078996248113,26.790013571254836,37.05973050131401,27.099696426378163,15.727390392948662,26.564809790655794,14.30693462088379,14.275687079289318,17.036302293453318,13.735719600344803,9.54358193050057,10.648633710517284,1
-350.29732297829065,101.3032096459237,21.68746415825215,41.44031444638186,-4.824593597844846,1.4542677581120167,-11.363578672670652,-4.7491704980857055,-8.562438180133006,1.8357301302294968,0.3523081287386341,-8.468586896563838,0.8585690098644417,115.19040267739976,60.094965823033455,31.609955353962587,35.762668201533,25.171160583710737,20.97011735643893,23.119049354870526,9.55684088915589,17.214592768035295,14.659898856512518,10.064491752453899,12.29340675317711,12.4603969908985,1
-267.2419516173056,95.16365199973909,9.503976668189127,37.769176382905854,-12.52093728329773,-7.035216540421983,-10.509435024748603,0.9697950128057232,-11.774918823140334,-5.017682526551334,-3.809400061639353,-7.954177693557254,-2.9868609487948463,142.70628595948008,66.99779010677233,32.74869996633487,24.140918759036985,33.21771136915091,24.656849419406473,24.81495017554573,14.928096505518338,16.359043922564943,9.888704991994464,10.869984710834212,11.079941389539753,6.809503545429038,1
-539.6469253538593,111.82386170128929,19.197679271442006,35.057198480210275,-2.659341839121738,-8.609464362758901,-5.752410224534285,3.0260235431392677,-10.271485639926603,-14.082865832598259,-2.050976797519977,-9.266338608003784,-4.2425375618740855,93.7690723961118,71.44704141686493,26.546873087101776,37.28948956365113,26.709666825497717,30.283401642244463,15.303957125258645,16.299365482305248,16.334290346492356,16.653015903992763,11.45361145407013,11.560492720239628,9.06217891243082,1
-288.8127192506571,105.7978940397096,3.3054498865424895,25.22718549381383,13.468492869105475,1.6343131922954026,-35.13387574025439,-3.974325896683068,-4.5016756028704865,-14.715821850191835,-1.3559988148437139,-3.828481040357285,-3.954967602375838,107.39422981381104,65.74341202959836,29.08834220171556,30.917629530623184,18.11116258131599,18.640618804773343,29.806910586046417,14.227914490850901,12.56159878135424,17.87094848579331,11.862360342328541,9.386503731028357,11.633292808858897,1
-319.8960716404263,78.76070371849382,17.348633959280495,43.13955525099611,15.082407412632403,1.2830537925494896,-15.495365321389311,-6.913824347078899,-6.7787633188064635,-7.261236504099691,-1.721436844875965,-5.043331552621839,-1.0791616342097816,91.83020471497856,60.77080910497412,31.50779582911155,29.87665244173757,24.348014145716498,21.02630588934136,18.924593669992305,11.001667245485041,11.42403408754342,12.053248422902088,9.887373824847296,10.859537019199148,7.885553073458209,1
-260.50986194365214,84.80356583074607,4.307673565156683,37.93125865040853,-1.4953984292027536,-6.541677790531831,-14.02043872376899,-0.28570767794236834,-11.541295817113236,-6.796106428592482,-5.303267390990218,-7.738224175981063,-2.531045770107622,125.63491228316451,62.25601675108956,35.03779211259098,25.453862333534126,23.884812178568957,25.835387878447698,21.21165040259517,14.77497727494408,14.316396585625263,12.248345586605778,11.40363662536177,10.037480103159124,7.667554597064142,1
-562.5699035909994,104.10354338513714,23.085122801646214,33.46789065156556,10.964204782975978,1.2902282730045656,-9.972663060978292,-6.23747220667724,-11.182938646337277,-13.310757885059406,-4.463948160069904,-7.195230839138687,-5.741631991187997,83.4885706443132,66.66707596969316,34.30701908978627,31.637639969330195,31.722116201845825,23.216814962481166,18.505860628830074,14.742838026864673,16.30829781743439,15.097815071110832,11.189619472697801,11.310213009029821,10.778995998126435,1
-285.2804220419252,107.46611100524338,6.054672866760972,21.29204031044216,11.831131748282832,-3.679207200231467,-22.862280041605423,3.0297549565010504,-6.776366216888984,-16.323308838238695,0.4207783998755706,-2.9744636102096975,-2.750441313403132,110.34798658775827,65.98420562822588,28.34485264266399,32.21323679012193,21.805247540113154,18.358236853280147,24.702681827517225,13.16393825548213,15.017087189669489,20.46594001304282,13.153196359989439,11.246133879993206,9.302072708050101,1
-318.96582280922416,97.01121189082826,13.680931072205055,33.670782424593945,4.794747939241782,-5.727639763893223,-18.573471508118956,-1.739596628359393,-6.9851923775153155,-5.567607409003138,-0.44424725073991117,-4.316730042110018,-0.6259565124686771,115.24824976478988,68.07456362024143,33.81703156892465,30.562974302965355,24.41847616326389,21.995002711409672,21.311625603363957,12.906813435672515,15.527550071411511,14.805206232029258,11.556735082665513,12.547288437443052,10.514923226580953,1
-255.4727138823727,104.52034334543607,0.46018115433332085,35.153745742236794,-6.429947285601448,-15.69647801940419,-1.8493447320372334,-4.027404761526793,-15.291082179665358,-3.717429529128641,-6.994846602665362,-3.225884261685468,0.721491712087541,134.60748543495123,69.80307913657181,41.31939747052709,28.99383594286011,25.76577606945357,29.93350006426704,16.34576569965362,14.82098621855355,17.615215351049244,13.421112507250418,11.553589432541171,9.33483626492579,8.80498951677274,1
-589.2393870943368,136.47590292206243,23.7794201432831,37.22821279376103,13.353275643694278,-11.593016816067509,-4.613625420048481,9.311044593376236,-8.901328637729764,-14.371810594117154,-5.747426821689862,-4.361275168226342,2.2726697085281446,102.32280531799381,73.30287977660166,34.53333268671209,41.92288663704183,28.81468364031728,27.226089777583432,17.692610388158002,15.068994412991865,18.599964817938705,17.804984873712844,12.765914955315885,13.312998575083087,10.06704615393484,1
-280.9526399265828,92.72597743006503,6.121933870138294,28.227627967932776,13.106171226559866,1.3348991959949537,-24.03797947599966,-4.4755816211668975,-6.089406201004099,-14.786094282116501,-2.43115518865006,-2.5176722502964366,-2.664679978667643,110.52401076396617,59.99324817553722,27.326848922601155,30.752601494196647,21.306018485158045,14.80155590347779,25.414032603630396,13.18636073864678,12.860384524994792,17.487406191992296,12.415299491302777,9.58242943012919,10.04696850106544,1
-312.1689019842313,74.28105385220971,9.626149826141125,31.356282241145195,2.7175228192854406,2.6822196154835374,-17.25038015491921,-3.4350649866457847,-7.405689650081201,-5.098941367125843,0.2648871266863152,-3.9884201834618906,-0.8902348872681851,113.40313890590863,58.61593140281597,30.489270439483473,27.312557364141895,24.666971219714593,16.135203053548327,21.69822678969504,11.158125719506563,19.71335029996604,14.762255713711763,10.86912277605129,13.419740919699437,9.869960052208041,1
-264.89973455494624,97.17397620997572,1.6445841566749944,40.437177065129866,-9.557412845983789,-11.528805284790078,-7.973406486788301,-6.244189361371863,-18.09148294439098,-5.921314956179849,-6.631684920607169,-2.9713434454038516,-3.1149001485757104,129.1152163234131,64.20995234098966,32.33261009049193,27.658910410407962,28.491341372572506,28.944350681081907,19.7450863320803,19.06433003075044,20.50223436705309,12.682768083046914,13.875598498519143,11.385047108936972,9.627648224067496,1
-563.0767448907009,109.56969321897202,21.578437445378608,39.19026256209135,4.547698580567667,-2.131351513628383,-7.356752278054331,-1.6859024878343096,-10.382121232252736,-12.164130734832028,-3.9569943455657044,-9.313729005976866,-3.5941660866881096,97.12069342470618,69.14050930802324,30.30856112478633,33.41363693572987,29.941766836888064,23.56092145040287,18.90752702835793,14.468382210359952,16.248984597831253,18.061506565734483,10.182772860834639,13.456747412100789,9.13755315571133,1
-265.7178731480674,90.66834173843742,-7.633728043745444,12.63019784512111,3.9789493780525915,2.04400130049672,-20.752250392304276,-2.6342392204798566,-4.0682167257999815,-10.643814601955524,-0.7589206992595735,-3.206802638635814,-1.3628715950548902,129.61031001833882,76.79490384050956,29.296725592060962,39.18344109857876,17.608100064482553,14.740696030307953,26.288922556917985,13.696953246711837,12.41203556019661,15.859732906484176,12.657913538955619,10.994226735731631,10.276349550010577,1
-335.640124347491,70.87693474958229,5.416919802458786,32.97620373273255,-3.0297821309450454,1.6114975900451218,-16.392581446691402,-6.2286427436582,-5.458926317256647,-1.457723848429171,-1.2402861693133593,-3.2556487641508536,1.4100667236046016,121.46044647342505,64.51643986726933,29.34637596509207,29.860299301894678,31.22600427030191,19.951293473802558,23.60870115856277,12.331477058842292,17.162152738620208,10.58596130770891,11.27421159287661,11.058255628910047,9.131425818912813,1
-272.7863917171675,84.19747531916626,-6.003647438620993,35.4438739238758,-15.849890575080163,-7.498832221563568,-3.6705189676578973,-4.984904877267185,-16.968002555250823,-2.5642110444332458,-4.107390800775767,-4.638265578537973,-1.3634144945025528,139.8746732533638,73.98064207236342,33.40277739185973,30.436824344535722,35.257223017365774,26.78147934978149,21.940259869481746,18.005070023399913,19.49332212511246,12.210050738284696,13.089461565040411,10.485243216797835,7.988463147215955,1
-534.2707561681904,91.17957410486714,23.37497196313513,21.036021419524374,-1.0804465568689983,-3.961607114878268,-2.9565678773697135,-1.5321355989676702,-9.184573658316735,-14.440753852528838,-4.946956511385039,-2.8127075904744108,-1.1808229854057586,87.44952174052104,72.24500908682965,22.408933085358584,31.028976710524063,21.995899643006606,25.915892540855396,15.624734242820507,15.294382430672957,16.05934487139959,16.79085964241803,9.60170043868021,13.015985747702313,8.107806718762108,1
-252.59849467545325,93.94761937291645,-5.926403938185195,17.08752272350894,-0.09361342413363577,-1.2602690326418011,-27.018628592953306,-1.2827603138281845,-8.736129275346567,-16.080625657699883,-0.47640783526139135,-4.2272311399195495,-5.481825489959675,121.2291937747192,60.78658918283225,34.80227157159921,22.51882685202617,19.439454871882337,18.15428731265083,24.774113017033073,12.052546962049817,13.454791178187767,17.46720840574404,10.905797551671576,10.468204290033125,10.692648092560693,1
-332.11797642841486,99.03031293253598,14.792887463892766,27.35071409383439,-9.321763388187664,1.0852670294276936,-18.20104936236994,-5.654235623393604,-11.50412210454746,-2.0454781575155025,2.003329179182708,-5.589107351927039,1.3230212686159404,125.89936509921884,66.80370951544543,36.07968078933483,29.16935556098095,34.1869281511346,23.701089427352297,21.514577363932254,11.642108402095587,18.530239993640564,13.639257879789097,10.792363974275336,12.931621703917742,11.70430937360269,1
-242.20908430201987,100.94681491625701,-8.13294309110127,28.065091218416704,-11.375821077058307,-12.83207810956479,-6.690055933769172,-7.689844032976331,-18.53650073847818,-1.7752069478690262,-5.49671075921494,-5.13345721476357,-1.023439349969239,141.90605874021648,66.99119237199034,42.05007859196561,25.190352385954956,28.125664074931993,27.763525198559584,21.41821229109605,17.567235143703723,17.00459872578508,12.87745346043497,12.660802694089645,10.569968827762054,8.615372413277283,1
-528.2783589681359,119.05231433229872,20.247500734253634,21.353168978912677,-0.0066605822043126145,-7.229509906571026,-12.68844198690928,-0.7403869537224516,-6.187297358192885,-19.88388315816706,-7.014046948714062,-6.044317780549804,-1.339541506809585,95.7285197389942,71.67293382221875,29.67936951928396,31.465474839623106,32.70428942401393,30.18869465149732,18.79906147955841,14.60314565725297,16.504050847442336,15.405516584161036,13.495800566200503,13.743317085381392,10.259742550740201,1
-241.28358381769905,108.45074358426751,-10.023129030509862,6.364749777931013,-10.928773067854378,-4.204266586316269,-23.79931469241254,0.15379314382788153,-6.425976413366204,-11.40760641918493,2.5421435720424057,-2.960774128869851,-7.277518129114555,130.99009179720198,69.54015231370269,36.272461568781445,24.566662312156183,21.16627171693801,19.00895895838224,24.33331488629363,13.891073233065677,11.781551298799302,14.414851783302943,12.31388853159509,9.489273585183206,12.744701866100451,1
-336.34260142550573,101.42217328871384,8.70006100558746,20.61709045056507,-8.093378001859223,-0.4029896313680858,-16.451540829280308,-1.4016030199177505,-7.236085526005029,0.7627959910716453,1.6817187734065464,-5.420394319359959,0.8238802806580515,133.7671843484441,71.68867840907706,34.1755225153939,25.09888511796262,33.37974258389744,20.24193747764114,22.070945450893536,13.114615448018082,17.793888930076115,15.111730087563698,9.379668991506767,12.210416688849277,11.016732709110043,1
-254.33726024868707,97.369609978498,-1.5248668609784177,24.0904501363039,-23.85655242893676,-12.820688585961316,-5.200830785667252,-4.211280818951363,-12.209388295610736,1.5244146088982888,-3.3699817704772634,-4.388538371711305,-0.5810196574354279,147.92701205242687,64.66542084529145,41.320835327412304,20.048583047651427,36.59750841598196,28.986945581618624,18.72483741495763,15.52610253247864,17.195709761204604,13.447010197347305,9.354176237064305,9.227269203721068,8.291679117302834,1
-543.9178315331002,127.19665466224869,27.577048435424604,15.223185746331142,-11.384627373433169,-14.042079486747344,-7.032653834175901,4.1587826347227566,-12.39293876976348,-18.036814619514598,-1.9188461737968316,-1.7389105771239244,2.5008863349915433,102.32564638193826,72.65092680382077,31.519776207224577,24.53502122143441,25.137281341079646,29.987986814178097,16.270279708977288,12.653640111464425,17.71119446863731,17.52689069195488,10.996288314295656,10.628879818085707,9.898430180292284,1
-293.6530945188563,113.78886126965128,10.856732990110238,18.610905896597995,10.268166186000151,-3.6761883234634447,-27.310141952020512,-4.101716238298957,-5.752054999083312,-17.408346724581016,3.3230744396595298,-0.20515667435898657,-9.338387337036146,97.70494557167592,63.078771210122305,30.60962762405758,27.180086071678552,19.851924908563007,21.16338427482522,24.440559988649085,12.599761551826084,12.367934644316366,17.97466808996304,14.059661815213435,11.614436663845755,13.44684768804386,1
-308.48585372920155,106.82488254714315,14.848298152853287,43.02057471844603,4.992341563103626,2.5617122353700768,-18.062215431009093,-8.255811215148116,-9.38815667240957,-1.3878818733122544,-0.8386496324313563,-6.765288783000543,0.3694108087984693,109.92915463173716,68.35692786287704,39.979304351236905,31.671749274354152,25.27954322664843,27.91856968739252,19.89867046123007,16.29686562874226,17.778686850384638,12.848375528377856,10.955017473552457,13.947318109354542,11.196853591757488,1
-238.65694373679145,112.01642472793552,9.798474732892641,29.773645257925878,-20.756161579237684,-10.566451558098366,-5.804001659952243,-8.377179086886963,-15.441138272070528,-2.060511713293314,-2.8647225758705246,-8.2785848768757,-6.361783409875586,109.27425759472023,65.13338009855723,45.35785380637356,21.51729029176901,25.435457865006878,28.96556602248656,18.503245727455592,17.41483845829737,17.186606323463167,12.025497998165159,11.902398721370172,13.268307434358917,9.097009738677396,1
-563.1851270294295,131.37551364074133,24.686333091839995,33.825429453215264,6.02967206137346,-11.237541562830325,-9.972086834769454,0.38985701997670735,-7.576944171687084,-12.026248770708579,0.23709750310716682,-3.9264007877661427,-1.9060402854944751,103.66644974211995,69.85670165268988,37.86456452580375,34.6165831051374,29.518692234279477,27.01756582791997,18.538887590416124,15.266356494412733,17.007217850444164,14.217221511969004,13.239229726616157,14.173011623160063,10.918618632046874,1
-302.1125750691463,111.5075339801829,5.267263366294229,31.845450752493836,19.76566502475042,-0.6916796865175219,-31.8990984694414,-2.6731607519429943,-1.1541723729874518,-16.709972571711223,-4.197676116390873,-1.9111556561224767,-6.148370626046271,108.25102486586779,64.98300958946652,34.51735137604573,30.832692515674818,20.849560143567285,19.296604435225206,28.92531911021143,13.726575443680963,11.410320672101118,17.60158592607116,12.716075297142899,11.114596533452094,11.318239512438362,1
-327.79626079140695,105.79091091463744,8.675649781680894,54.825172627615295,9.46330504408798,0.7343010401096721,-24.25486840784275,-6.826820822776108,-10.053706217330266,-2.9837774385465523,-5.7026540243105535,-5.793857158330865,1.6940955224310448,118.14330326698801,61.82825801487339,40.915059788060155,33.92021993682875,25.989858511551667,23.84500672036035,23.683952895127167,15.475157586782021,16.37549832713131,13.25217347897811,11.961838418075162,12.530882729960258,9.41424252122829,1
-254.48960617064512,116.73092692776623,-5.405088038978129,52.370924477437114,-0.26710615252148945,-19.33262091920346,-11.487069061387743,-4.937516000702065,-17.875747946861637,-4.6455187461368554,-8.855437079783353,-6.974296645942992,0.10204909243940613,116.82921248638323,61.47902114399925,42.98267014133433,31.021007122303956,24.554619315203716,31.210526820723157,21.12837521802745,17.884514164786854,16.478465110183343,13.486223118870184,12.511442055044743,9.020479305084704,9.152116168893308,1
-571.9540175491375,120.91045970707007,12.19784174096629,38.44032428390695,12.896993873672178,-1.5783610958148306,-16.11821570682567,-5.373551328387089,-9.209557990605203,-15.633089398484236,-4.440129244418592,-7.227538155084393,-2.5615645636252107,99.89290828140462,64.57412597703532,33.45232159757307,36.18338956370951,27.219920313838415,24.77965834244443,19.80689388592238,14.903973171525942,15.361876989184848,16.324685539359287,11.899263004294015,11.781172532153969,9.506158461080416,1
-316.79899754890295,94.14735149190656,-1.2559648886074892,28.391769776075208,16.324277555977023,4.694448190803172,-27.23164411544952,0.7289178261904816,1.402366076920103,-15.090739144518814,-2.5560320180591507,-2.7582259424073423,-1.8130913275815395,115.95893753346687,72.92362296753488,32.92619306136434,33.42325911848793,21.405810328637582,23.65228017983429,29.3164823304093,12.057335726278792,12.015203297412464,18.807155279436117,13.12009648119206,8.811649804466393,9.038614998345528,1
-316.14485595073364,78.67277028071457,6.819356147485043,30.85167930809293,12.104957263548783,3.367842616557749,-12.187401895400798,-5.422950079454397,-2.050488352795629,-1.4381885519911655,-2.258306515478415,-0.18736557441579077,3.946070406020671,113.31288249743827,67.66377445703513,29.433736591559814,21.727851946833542,21.8273798883404,20.43932511852516,18.216900446350532,12.701742596678317,15.12742630901716,13.16438961034888,9.428828876404058,9.388512852341055,8.596844443675277,1
-289.04159385127315,91.67665168433548,-4.775902476498821,32.63992027855914,-0.8961364661391751,-12.710779871601884,-7.034284888125763,0.7976945725265171,-9.590536087527983,1.4113881504560064,-5.051301277365943,-2.6787577695990183,0.977767300688646,134.20754211419495,73.91243413234459,39.55145159007989,28.325192487704985,25.97649927789936,29.494361341463353,17.184978846729212,14.866852537436948,16.968720701575894,12.765655412244275,13.916958355910326,8.293144836655129,7.997158203637641,1
-583.6875701481633,110.54385482739467,3.161232678760728,31.664943164117776,14.078413844279853,-6.11495743776989,-9.98566591439664,0.39515132806968867,-8.913393504854946,-12.485857976991662,-1.283605574317038,-8.533381594770493,1.4587182278725204,114.45211604258692,72.96886615339734,30.324019650402626,31.503494808727726,27.55233103414516,25.053497068837085,18.83649713871746,12.922027570198887,21.363666224758667,18.174271366684398,11.993414526860132,13.650308792366827,8.560424985595732,1
-287.6632676741742,103.48709258976443,8.982717124946745,31.458010983060564,20.42156747478609,-0.008865098248944317,-30.118930091985533,-7.678313188221826,-3.09488874699729,-17.026689466990934,-4.997903648004431,-4.146157713064681,-5.378454267750369,98.85100446823203,60.25429638153249,29.70743277742943,31.721532975453698,23.707058350439148,18.010665080599452,26.88926149861013,13.660859397399364,12.439000689655302,16.479297695475616,12.720798198541958,8.889327938737537,10.387978806971073,1
-310.5520901738437,102.87868716158381,12.673447859101644,47.688959011076676,13.076617355283716,-2.1454263669516425,-21.14293630265075,-6.824867309830829,-8.184645363510626,-0.8492481264858106,-1.0115616491073691,-7.611134029734145,0.8585386096158215,107.42288773677808,62.16462521614172,33.68277965627433,33.71008680476939,26.29487208680614,22.617671825313423,20.53673858583751,11.849494042315428,14.799317881292561,12.204643492869858,9.811243108092626,11.890282973394426,8.475075392122513,1
-243.74437758309756,103.45178736706893,3.592314570226238,43.282811586606286,-11.064744397695579,-14.136925657364564,-12.134844734277184,-5.449741823024876,-14.238876631196515,-3.9804447410152286,-7.596985038633034,-9.074273792664147,-4.491528612040477,121.69573764104985,63.504483975664876,42.94834256930117,29.99490371978645,26.756620922482174,29.145138357058247,20.60264711511509,17.721102803588952,14.647461631058682,14.206178264920958,11.988097484539713,9.869443841580189,8.490245039542048,1
-544.8452370028182,114.02099553703853,13.992369590450842,43.42919669869336,21.501052356563903,-4.751316003567417,-16.74494829439398,-8.278258092008654,-12.36643945276468,-12.121940849536147,-5.323707702820592,-11.168391132468749,-2.3927882470635544,91.31665358908646,62.157246015036534,32.57672198745287,33.584617616483726,31.308108547816747,23.836105279647256,18.95518774975463,14.451988652917692,15.096820816983117,13.519321788935242,10.344988470608762,12.5544160175333,7.812321187708617,1
-295.1403172964435,100.4780325939652,12.466020251654255,28.832508110985916,14.720016716625604,-0.10549947319183597,-26.038584352914782,-7.03079351249854,-4.546713497744226,-17.244175721856877,-6.137777646619643,-6.018529547187498,-7.753025952018983,98.77348806433264,61.410723934913335,30.031291113045153,29.752014940637597,23.457531807502786,18.314524997487645,25.69042836397336,12.911199986411951,11.800207568617132,17.66925164550823,12.724085590236985,10.024416051475082,9.330888080134718,1
-275.01143291638164,98.59718313531627,18.87896024040375,41.656444992613224,7.59092803104719,1.03165788926433,-20.970806996436917,-6.38109260535934,-5.005888580799101,-4.795418135990199,-2.9825226549655897,-3.7695555857146297,-1.8209520308916438,88.76839267449003,62.11148250100112,36.68590365712779,29.111368293327107,28.244229699782295,24.18706983270237,18.84642262281863,14.407427590892716,14.569619969842734,12.184756054621392,11.577948578436368,13.911345226938499,8.24817060512053,1
-256.87121331113605,103.84731171817407,7.745978146388049,37.69425991142552,-7.191273118190848,-14.807009249773188,-15.725258975759942,-4.9800562240931034,-17.977108440681082,-7.855454364042463,-10.139958363706754,-11.850985472419646,-3.3733581128638237,113.0339072102811,63.2609022182463,36.293467652024546,26.414240915256908,23.778882823223103,27.114636948848993,19.674658935932793,16.56651979667175,14.808395367313192,12.249110709397222,12.018807899555737,12.168496100171286,7.880083873651539,1
-549.5919226859061,96.19329103704179,26.2525302887442,35.8540559975069,11.22313877134199,-1.2606328879847857,-14.3166284606931,-6.897493027605244,-5.458498358272474,-12.38692745677452,-3.186862208506228,-6.866295965203461,-3.942190363890278,81.84968477239991,56.082294361824594,27.63932361744667,29.2566080007903,26.328161716275023,20.645719569458564,19.18090536294055,15.147234018393558,14.114535642599204,14.763544631999796,11.431225482911762,11.337708338766872,10.485295450358647,1
-320.5549546367957,110.91893781654011,12.469776996224155,34.66049072090027,11.635337915451554,-2.9417283918409534,-24.86098596815352,-2.6288324332956443,-0.9273467644658953,-11.52037300326365,-2.4495897582770083,-0.9656777093187906,-0.930426716052856,108.26765154591452,79.24866693061577,33.42189609755274,42.52628284267996,26.639816263783203,23.380616736215867,28.52733702220419,12.803057138405656,11.75460781284582,17.27131449416595,13.170060803319952,9.847583127979759,9.845190897834334,2
-244.60421013748413,104.17400112606792,0.7270638007518931,41.397180285904795,-1.0489558226578957,3.012263982585022,-23.294944458166558,-7.379218788671801,-7.321664099635079,-5.437243384740252,-5.166565325271444,-6.180357492169398,0.5488528384315797,114.71041062648978,65.68565056796906,28.980285275109207,31.41141304506659,25.836185482999188,23.018793575426294,21.29556341225309,12.41811153247106,19.027821244025347,13.369331749922814,10.53198687906936,11.850905904223156,9.532528643666591,2
